[0.001s][info][metaspace]  - commit_granule_bytes: 65536.
[0.001s][info][metaspace]  - commit_granule_words: 8192.
[0.001s][info][metaspace]  - virtual_space_node_default_size: 8388608.
[0.001s][info][metaspace]  - enlarge_chunks_in_place: 1.
[0.001s][info][metaspace]  - use_allocation_guard: 0.
[0.005s][info][gc       ] Using Parallel
[0.374s][info][metaspace] Reserving compressed class space anywhere
[0.374s][info][gc,metaspace] CDS archive(s) not mapped
[0.374s][info][gc,metaspace] Compressed class space mapped at: 0x00007ffee7000000-0x00007fffa7000000, reserved size: 3221225472
[0.374s][info][gc,metaspace] UseCompressedClassPointers 1, UseCompactObjectHeaders 1, Use2c0 1narrow klass pointer bits 22, max shift 6
[0.374s][info][gc,metaspace] Narrow klass base: 0x00007ffee7000000, Narrow klass shift: 6, Narrow klass range: 0xc0000000
Num Classes: 1024
Num Objects per Class: 65536
Cycles: 100
Class association: random
Generate 1024 classes...[2.469s][info][gc,metaspace] GC(0) Metaspace: 26252K(27392K)->26252K(27392K) NonClass: 20597K(20800K)->20597K(20800K) Class: 5655K(6592K)->5655K(6592K)
[2.469s][info][gc          ] GC(0) Pause Young (Allocation Failure) 1536M->3M(5888M) 5.991ms
[3.756s][info][gc,metaspace] GC(1) Metaspace: 27082K(28352K)->27082K(28352K) NonClass: 21426K(21696K)->21426K(21696K) Class: 5656K(6656K)->5656K(6656K)
[29.704s][info][gc          ] GC(49) Pause Full (System.gc()) 772M->772M(5888M) 833.058ms
[29.704s][info][gc,metaspace] GC(50) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[29.704s][info][gc          ] GC(50) Pause Young (System.gc()) 772M->772M(5888M) 0.511ms
[30.393s][info][gc,metaspace] GC(51) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[30.393s][info][gc          ] GC(51) Pause Full (System.gc()) 772M->772M(5888M) 689.021ms
[30.394s][info][gc,metaspace] GC(52) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[30.394s][info][gc          ] GC(52) Pause Young (System.gc()) 772M->772M(5888M) 0.775ms
[31.070s][info][gc,metaspace] GC(53) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[31.070s][info][gc          ] GC(53) Pause Full (System.gc()) 772M->772M(5888M) 675.981ms
[31.071s][info][gc,metaspace] GC(54) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[31.071s][info][gc          ] GC(54) Pause Young (System.gc()) 772M->772M(5888M) 0.516ms
[31.723s][info][gc,metaspace] GC(55) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[31.723s][info][gc          ] GC(55) Pause Full (System.gc()) 772M->772M(5888M) 652.369ms
[31.724s][info][gc,metaspace] GC(56) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[31.724s][info][gc          ] GC(56) Pause Young (System.gc()) 772M->772M(5888M) 0.508ms
[32.381s][info][gc,metaspace] GC(57) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[32.381s][info][gc          ] GC(57) Pause Full (System.gc()) 772M->772M(5888M) 656.949ms
[32.382s][info][gc,metaspace] GC(58) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[32.382s][info][gc          ] GC(58) Pause Young (System.gc()) 772M->772M(5888M) 0.579ms
[33.045s][info][gc,metaspace] GC(59) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[33.045s][info][gc          ] GC(59) Pause Full (System.gc()) 772M->772M(5888M) 662.914ms
[33.045s][info][gc,metaspace] GC(60) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[33.045s][info][gc          ] GC(60) Pause Young (System.gc()) 772M->772M(5888M) 0.482ms
[33.724s][info][gc,metaspace] GC(61) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[33.724s][info][gc          ] GC(61) Pause Full (System.gc()) 772M->772M(5888M) 678.509ms
[33.725s][info][gc,metaspace] GC(62) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[33.725s][info][gc          ] GC(62) Pause Young (System.gc()) 772M->772M(5888M) 0.784ms
[34.414s][info][gc,metaspace] GC(63) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[34.414s][info][gc          ] GC(63) Pause Full (System.gc()) 772M->772M(5888M) 689.770ms
[34.442s][info][gc,metaspace] GC(64) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[34.442s][info][gc          ] GC(64) Pause Young (System.gc()) 772M->772M(5888M) 27.441ms
[35.065s][info][gc,metaspace] GC(65) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[35.065s][info][gc          ] GC(65) Pause Full (System.gc()) 772M->772M(5888M) 622.730ms
[35.065s][info][gc,metaspace] GC(66) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[35.065s][info][gc          ] GC(66) Pause Young (System.gc()) 772M->772M(5888M) 0.533ms
[35.724s][info][gc,metaspace] GC(67) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[35.724s][info][gc          ] GC(67) Pause Full (System.gc()) 772M->772M(5888M) 658.899ms
[35.725s][info][gc,metaspace] GC(68) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[35.725s][info][gc          ] GC(68) Pause Young (System.gc()) 772M->772M(5888M) 0.489ms
[36.401s][info][gc,metaspace] GC(69) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[36.401s][info][gc          ] GC(69) Pause Full (System.gc()) 772M->772M(5888M) 675.819ms
[36.401s][info][gc,metaspace] GC(70) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[36.401s][info][gc          ] GC(70) Pause Young (System.gc()) 772M->772M(5888M) 0.470ms
[37.082s][info][gc,metaspace] GC(71) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[37.082s][info][gc          ] GC(71) Pause Full (System.gc()) 772M->772M(5888M) 681.149ms
[37.087s][info][gc,metaspace] GC(72) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[37.087s][info][gc          ] GC(72) Pause Young (System.gc()) 772M->772M(5888M) 0.505ms
[37.776s][info][gc,metaspace] GC(73) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[37.776s][info][gc          ] GC(73) Pause Full (System.gc()) 772M->772M(5888M) 688.186ms
[37.776s][info][gc,metaspace] GC(74) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[37.776s][info][gc          ] GC(74) Pause Young (System.gc()) 772M->772M(5888M) 0.454ms
[38.444s][info][gc,metaspace] GC(75) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[38.444s][info][gc          ] GC(75) Pause Full (System.gc()) 772M->772M(5888M) 668.036ms
[38.445s][info][gc,metaspace] GC(76) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[38.445s][info][gc          ] GC(76) Pause Young (System.gc()) 772M->772M(5888M) 0.822ms
[39.263s][info][gc,metaspace] GC(77) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[39.263s][info][gc          ] GC(77) Pause Full (System.gc()) 772M->772M(5888M) 817.649ms
[39.264s][info][gc,metaspace] GC(78) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[39.264s][info][gc          ] GC(78) Pause Young (System.gc()) 772M->772M(5888M) 0.732ms
[40.036s][info][gc,metaspace] GC(79) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[40.036s][info][gc          ] GC(79) Pause Full (System.gc()) 772M->772M(5888M) 772.163ms
[40.036s][info][gc,metaspace] GC(80) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[40.036s][info][gc          ] GC(80) Pause Young (System.gc()) 772M->772M(5888M) 0.503ms
[40.701s][info][gc,metaspace] GC(81) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[40.701s][info][gc          ] GC(81) Pause Full (System.gc()) 772M->772M(5888M) 664.869ms
[40.702s][info][gc,metaspace] GC(82) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[40.702s][info][gc          ] GC(82) Pause Young (System.gc()) 772M->772M(5888M) 0.481ms
[41.376s][info][gc,metaspace] GC(83) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[41.376s][info][gc          ] GC(83) Pause Full (System.gc()) 772M->772M(5888M) 674.006ms
[41.377s][info][gc,metaspace] GC(84) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[41.377s][info][gc          ] GC(84) Pause Young (System.gc()) 772M->772M(5888M) 0.537ms
[42.046s][info][gc,metaspace] GC(85) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[42.046s][info][gc          ] GC(85) Pause Full (System.gc()) 772M->772M(5888M) 669.143ms
[42.047s][info][gc,metaspace] GC(86) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[42.047s][info][gc          ] GC(86) Pause Young (System.gc()) 772M->772M(5888M) 0.692ms
[42.692s][info][gc,metaspace] GC(87) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[42.692s][info][gc          ] GC(87) Pause Full (System.gc()) 772M->772M(5888M) 645.587ms
[42.693s][info][gc,metaspace] GC(88) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[42.693s][info][gc          ] GC(88) Pause Young (System.gc()) 772M->772M(5888M) 0.559ms
[43.352s][info][gc,metaspace] GC(89) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[43.352s][info][gc          ] GC(89) Pause Full (System.gc()) 772M->772M(5888M) 658.952ms
[43.352s][info][gc,metaspace] GC(90) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[43.353s][info][gc          ] GC(90) Pause Young (System.gc()) 772M->772M(5888M) 0.493ms
[44.178s][info][gc,metaspace] GC(91) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
[44.178s][info][gc          ] GC(91) Pause Full (System.gc()) 772M->772M(5888M) 825.509ms
[44.179s][info][gc,metaspace] GC(92) Metaspace: 43114K(49792K)->43114K(49792K) NonClass: 25207K(25792K)->25207K(25792K) Class: 17907K(24000K)->17907K(24000K)
